GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1500000US110010076012,110010076012,"Block Group 2, Census Tract 76.01, District of Columbia, District of Columbia",352,112
1500000US110010076013,110010076013,"Block Group 3, Census Tract 76.01, District of Columbia, District of Columbia",1664,492
1500000US110010076014,110010076014,"Block Group 4, Census Tract 76.01, District of Columbia, District of Columbia",753,304
1500000US110010076015,110010076015,"Block Group 5, Census Tract 76.01, District of Columbia, District of Columbia",591,298
1500000US110010076031,110010076031,"Block Group 1, Census Tract 76.03, District of Columbia, District of Columbia",1652,494
1500000US110010076032,110010076032,"Block Group 2, Census Tract 76.03, District of Columbia, District of Columbia",543,237
1500000US110010076033,110010076033,"Block Group 3, Census Tract 76.03, District of Columbia, District of Columbia",551,270
1500000US110010076034,110010076034,"Block Group 4, Census Tract 76.03, District of Columbia, District of Columbia",1204,438
1500000US110010076041,110010076041,"Block Group 1, Census Tract 76.04, District of Columbia, District of Columbia",1378,323
1500000US110010076042,110010076042,"Block Group 2, Census Tract 76.04, District of Columbia, District of Columbia",1382,250
1500000US110010076043,110010076043,"Block Group 3, Census Tract 76.04, District of Columbia, District of Columbia",1006,278
1500000US110010076051,110010076051,"Block Group 1, Census Tract 76.05, District of Columbia, District of Columbia",760,198
1500000US110010076052,110010076052,"Block Group 2, Census Tract 76.05, District of Columbia, District of Columbia",2195,339
1500000US110010076053,110010076053,"Block Group 3, Census Tract 76.05, District of Columbia, District of Columbia",654,274
1500000US110010077031,110010077031,"Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia",712,246
1500000US110010077032,110010077032,"Block Group 2, Census Tract 77.03, District of Columbia, District of Columbia",1316,481
1500000US110010077033,110010077033,"Block Group 3, Census Tract 77.03, District of Columbia, District of Columbia",2720,766
1500000US110010077034,110010077034,"Block Group 4, Census Tract 77.03, District of Columbia, District of Columbia",519,319
1500000US110010077071,110010077071,"Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia",2588,473
1500000US110010077072,110010077072,"Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia",1835,372
1500000US110010077081,110010077081,"Block Group 1, Census Tract 77.08, District of Columbia, District of Columbia",1600,343
1500000US110010077082,110010077082,"Block Group 2, Census Tract 77.08, District of Columbia, District of Columbia",1470,327
1500000US110010077091,110010077091,"Block Group 1, Census Tract 77.09, District of Columbia, District of Columbia",1258,213
1500000US110010077092,110010077092,"Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia",907,209
1500000US110010078031,110010078031,"Block Group 1, Census Tract 78.03, District of Columbia, District of Columbia",832,334
1500000US110010078032,110010078032,"Block Group 2, Census Tract 78.03, District of Columbia, District of Columbia",630,259
1500000US110010078033,110010078033,"Block Group 3, Census Tract 78.03, District of Columbia, District of Columbia",678,434
1500000US110010078034,110010078034,"Block Group 4, Census Tract 78.03, District of Columbia, District of Columbia",1333,297
1500000US110010078041,110010078041,"Block Group 1, Census Tract 78.04, District of Columbia, District of Columbia",910,346
1500000US110010078042,110010078042,"Block Group 2, Census Tract 78.04, District of Columbia, District of Columbia",1175,295
1500000US110010078043,110010078043,"Block Group 3, Census Tract 78.04, District of Columbia, District of Columbia",1129,486
1500000US110010078061,110010078061,"Block Group 1, Census Tract 78.06, District of Columbia, District of Columbia",1133,223
1500000US110010078062,110010078062,"Block Group 2, Census Tract 78.06, District of Columbia, District of Columbia",947,265
1500000US110010078071,110010078071,"Block Group 1, Census Tract 78.07, District of Columbia, District of Columbia",1432,279
1500000US110010078072,110010078072,"Block Group 2, Census Tract 78.07, District of Columbia, District of Columbia",882,207
1500000US110010078081,110010078081,"Block Group 1, Census Tract 78.08, District of Columbia, District of Columbia",2479,886
1500000US110010078082,110010078082,"Block Group 2, Census Tract 78.08, District of Columbia, District of Columbia",694,218
1500000US110010078083,110010078083,"Block Group 3, Census Tract 78.08, District of Columbia, District of Columbia",1116,515
1500000US110010078091,110010078091,"Block Group 1, Census Tract 78.09, District of Columbia, District of Columbia",1826,378
1500000US110010078092,110010078092,"Block Group 2, Census Tract 78.09, District of Columbia, District of Columbia",979,299
1500000US110010079011,110010079011,"Block Group 1, Census Tract 79.01, District of Columbia, District of Columbia",286,138
1500000US110010079012,110010079012,"Block Group 2, Census Tract 79.01, District of Columbia, District of Columbia",1141,291
1500000US110010079013,110010079013,"Block Group 3, Census Tract 79.01, District of Columbia, District of Columbia",1508,341
1500000US110010079014,110010079014,"Block Group 4, Census Tract 79.01, District of Columbia, District of Columbia",1016,201
1500000US110010079031,110010079031,"Block Group 1, Census Tract 79.03, District of Columbia, District of Columbia",1825,239
1500000US110010080011,110010080011,"Block Group 1, Census Tract 80.01, District of Columbia, District of Columbia",1092,413
1500000US110010080012,110010080012,"Block Group 2, Census Tract 80.01, District of Columbia, District of Columbia",1347,210
1500000US110010080013,110010080013,"Block Group 3, Census Tract 80.01, District of Columbia, District of Columbia",745,228
1500000US110010080021,110010080021,"Block Group 1, Census Tract 80.02, District of Columbia, District of Columbia",1304,182
1500000US110010080022,110010080022,"Block Group 2, Census Tract 80.02, District of Columbia, District of Columbia",2242,282
1500000US110010081001,110010081001,"Block Group 1, Census Tract 81, District of Columbia, District of Columbia",677,152
1500000US110010081002,110010081002,"Block Group 2, Census Tract 81, District of Columbia, District of Columbia",1537,197
1500000US110010081003,110010081003,"Block Group 3, Census Tract 81, District of Columbia, District of Columbia",998,204
1500000US110010082001,110010082001,"Block Group 1, Census Tract 82, District of Columbia, District of Columbia",709,149
1500000US110010082002,110010082002,"Block Group 2, Census Tract 82, District of Columbia, District of Columbia",2220,263
1500000US110010083011,110010083011,"Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia",1092,242
1500000US110010083012,110010083012,"Block Group 2, Census Tract 83.01, District of Columbia, District of Columbia",1291,237
1500000US110010083021,110010083021,"Block Group 1, Census Tract 83.02, District of Columbia, District of Columbia",2409,172
1500000US110010084021,110010084021,"Block Group 1, Census Tract 84.02, District of Columbia, District of Columbia",1127,297
1500000US110010084022,110010084022,"Block Group 2, Census Tract 84.02, District of Columbia, District of Columbia",1006,185
1500000US110010084101,110010084101,"Block Group 1, Census Tract 84.10, District of Columbia, District of Columbia",1355,180
1500000US110010087011,110010087011,"Block Group 1, Census Tract 87.01, District of Columbia, District of Columbia",1328,325
1500000US110010087012,110010087012,"Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia",983,273
1500000US110010087021,110010087021,"Block Group 1, Census Tract 87.02, District of Columbia, District of Columbia",1262,201
1500000US110010087022,110010087022,"Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia",668,243
1500000US110010088021,110010088021,"Block Group 1, Census Tract 88.02, District of Columbia, District of Columbia",494,158
1500000US110010088022,110010088022,"Block Group 2, Census Tract 88.02, District of Columbia, District of Columbia",1456,347
1500000US110010088023,110010088023,"Block Group 3, Census Tract 88.02, District of Columbia, District of Columbia",1427,334
1500000US110010088024,110010088024,"Block Group 4, Census Tract 88.02, District of Columbia, District of Columbia",1221,323
1500000US110010088031,110010088031,"Block Group 1, Census Tract 88.03, District of Columbia, District of Columbia",2148,446
1500000US110010088041,110010088041,"Block Group 1, Census Tract 88.04, District of Columbia, District of Columbia",955,281
1500000US110010088042,110010088042,"Block Group 2, Census Tract 88.04, District of Columbia, District of Columbia",1487,280
1500000US110010089031,110010089031,"Block Group 1, Census Tract 89.03, District of Columbia, District of Columbia",2353,387
1500000US110010089032,110010089032,"Block Group 2, Census Tract 89.03, District of Columbia, District of Columbia",1112,426
1500000US110010089041,110010089041,"Block Group 1, Census Tract 89.04, District of Columbia, District of Columbia",1882,339
1500000US110010089042,110010089042,"Block Group 2, Census Tract 89.04, District of Columbia, District of Columbia",1164,323
1500000US110010090001,110010090001,"Block Group 1, Census Tract 90, District of Columbia, District of Columbia",1563,336
1500000US110010090002,110010090002,"Block Group 2, Census Tract 90, District of Columbia, District of Columbia",1486,256
1500000US110010091021,110010091021,"Block Group 1, Census Tract 91.02, District of Columbia, District of Columbia",915,284
1500000US110010091022,110010091022,"Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia",2405,387
1500000US110010091023,110010091023,"Block Group 3, Census Tract 91.02, District of Columbia, District of Columbia",1968,469
1500000US110010092011,110010092011,"Block Group 1, Census Tract 92.01, District of Columbia, District of Columbia",2261,273
1500000US110010092031,110010092031,"Block Group 1, Census Tract 92.03, District of Columbia, District of Columbia",1159,394
1500000US110010092032,110010092032,"Block Group 2, Census Tract 92.03, District of Columbia, District of Columbia",1453,363
1500000US110010092041,110010092041,"Block Group 1, Census Tract 92.04, District of Columbia, District of Columbia",1016,213
1500000US110010092042,110010092042,"Block Group 2, Census Tract 92.04, District of Columbia, District of Columbia",1769,279
1500000US110010093011,110010093011,"Block Group 1, Census Tract 93.01, District of Columbia, District of Columbia",690,224
1500000US110010093012,110010093012,"Block Group 2, Census Tract 93.01, District of Columbia, District of Columbia",832,213
1500000US110010093013,110010093013,"Block Group 3, Census Tract 93.01, District of Columbia, District of Columbia",946,365
1500000US110010093014,110010093014,"Block Group 4, Census Tract 93.01, District of Columbia, District of Columbia",736,323
1500000US110010093021,110010093021,"Block Group 1, Census Tract 93.02, District of Columbia, District of Columbia",1053,143
1500000US110010094001,110010094001,"Block Group 1, Census Tract 94, District of Columbia, District of Columbia",671,236
1500000US110010094002,110010094002,"Block Group 2, Census Tract 94, District of Columbia, District of Columbia",1406,413
1500000US110010094003,110010094003,"Block Group 3, Census Tract 94, District of Columbia, District of Columbia",1808,470
1500000US110010094004,110010094004,"Block Group 4, Census Tract 94, District of Columbia, District of Columbia",965,340
1500000US110010095011,110010095011,"Block Group 1, Census Tract 95.01, District of Columbia, District of Columbia",2773,523
1500000US110010095012,110010095012,"Block Group 2, Census Tract 95.01, District of Columbia, District of Columbia",939,463
1500000US110010095013,110010095013,"Block Group 3, Census Tract 95.01, District of Columbia, District of Columbia",3376,404
1500000US110010095031,110010095031,"Block Group 1, Census Tract 95.03, District of Columbia, District of Columbia",1615,350
1500000US110010095032,110010095032,"Block Group 2, Census Tract 95.03, District of Columbia, District of Columbia",1032,289
1500000US110010095033,110010095033,"Block Group 3, Census Tract 95.03, District of Columbia, District of Columbia",700,183
1500000US110010095041,110010095041,"Block Group 1, Census Tract 95.04, District of Columbia, District of Columbia",1706,198
1500000US110010095042,110010095042,"Block Group 2, Census Tract 95.04, District of Columbia, District of Columbia",1609,359
1500000US110010095051,110010095051,"Block Group 1, Census Tract 95.05, District of Columbia, District of Columbia",957,280
1500000US110010095052,110010095052,"Block Group 2, Census Tract 95.05, District of Columbia, District of Columbia",737,255
1500000US110010095053,110010095053,"Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia",1007,311
1500000US110010095071,110010095071,"Block Group 1, Census Tract 95.07, District of Columbia, District of Columbia",1631,205
1500000US110010095081,110010095081,"Block Group 1, Census Tract 95.08, District of Columbia, District of Columbia",941,321
1500000US110010095082,110010095082,"Block Group 2, Census Tract 95.08, District of Columbia, District of Columbia",1257,369
1500000US110010095083,110010095083,"Block Group 3, Census Tract 95.08, District of Columbia, District of Columbia",1631,400
1500000US110010095091,110010095091,"Block Group 1, Census Tract 95.09, District of Columbia, District of Columbia",1486,459
1500000US110010095092,110010095092,"Block Group 2, Census Tract 95.09, District of Columbia, District of Columbia",894,347
1500000US110010095093,110010095093,"Block Group 3, Census Tract 95.09, District of Columbia, District of Columbia",1105,397
1500000US110010096011,110010096011,"Block Group 1, Census Tract 96.01, District of Columbia, District of Columbia",2211,281
1500000US110010096021,110010096021,"Block Group 1, Census Tract 96.02, District of Columbia, District of Columbia",1582,371
1500000US110010096022,110010096022,"Block Group 2, Census Tract 96.02, District of Columbia, District of Columbia",1875,395
1500000US110010096031,110010096031,"Block Group 1, Census Tract 96.03, District of Columbia, District of Columbia",1536,420
1500000US110010096032,110010096032,"Block Group 2, Census Tract 96.03, District of Columbia, District of Columbia",545,213
1500000US110010096033,110010096033,"Block Group 3, Census Tract 96.03, District of Columbia, District of Columbia",933,244
1500000US110010096041,110010096041,"Block Group 1, Census Tract 96.04, District of Columbia, District of Columbia",1154,203
1500000US110010096042,110010096042,"Block Group 2, Census Tract 96.04, District of Columbia, District of Columbia",954,208
1500000US110010097001,110010097001,"Block Group 1, Census Tract 97, District of Columbia, District of Columbia",2558,452
1500000US110010097002,110010097002,"Block Group 2, Census Tract 97, District of Columbia, District of Columbia",813,268
1500000US110010098011,110010098011,"Block Group 1, Census Tract 98.01, District of Columbia, District of Columbia",2159,300
1500000US110010098021,110010098021,"Block Group 1, Census Tract 98.02, District of Columbia, District of Columbia",550,129
1500000US110010098022,110010098022,"Block Group 2, Census Tract 98.02, District of Columbia, District of Columbia",1096,201
1500000US110010098031,110010098031,"Block Group 1, Census Tract 98.03, District of Columbia, District of Columbia",946,266
1500000US110010098032,110010098032,"Block Group 2, Census Tract 98.03, District of Columbia, District of Columbia",821,336
1500000US110010098033,110010098033,"Block Group 3, Census Tract 98.03, District of Columbia, District of Columbia",966,196
1500000US110010098041,110010098041,"Block Group 1, Census Tract 98.04, District of Columbia, District of Columbia",1798,302
1500000US110010098042,110010098042,"Block Group 2, Census Tract 98.04, District of Columbia, District of Columbia",980,187
1500000US110010098071,110010098071,"Block Group 1, Census Tract 98.07, District of Columbia, District of Columbia",827,272
1500000US110010098072,110010098072,"Block Group 2, Census Tract 98.07, District of Columbia, District of Columbia",2216,405
1500000US110010098101,110010098101,"Block Group 1, Census Tract 98.10, District of Columbia, District of Columbia",1503,367
1500000US110010098102,110010098102,"Block Group 2, Census Tract 98.10, District of Columbia, District of Columbia",1173,295
1500000US110010098111,110010098111,"Block Group 1, Census Tract 98.11, District of Columbia, District of Columbia",1847,512
1500000US110010098112,110010098112,"Block Group 2, Census Tract 98.11, District of Columbia, District of Columbia",3171,534
1500000US110010099011,110010099011,"Block Group 1, Census Tract 99.01, District of Columbia, District of Columbia",865,236
1500000US110010099012,110010099012,"Block Group 2, Census Tract 99.01, District of Columbia, District of Columbia",1698,263
1500000US110010099021,110010099021,"Block Group 1, Census Tract 99.02, District of Columbia, District of Columbia",977,242
1500000US110010099022,110010099022,"Block Group 2, Census Tract 99.02, District of Columbia, District of Columbia",1803,318
1500000US110010099031,110010099031,"Block Group 1, Census Tract 99.03, District of Columbia, District of Columbia",1304,222
1500000US110010099032,110010099032,"Block Group 2, Census Tract 99.03, District of Columbia, District of Columbia",524,162
1500000US110010099041,110010099041,"Block Group 1, Census Tract 99.04, District of Columbia, District of Columbia",772,287
1500000US110010099042,110010099042,"Block Group 2, Census Tract 99.04, District of Columbia, District of Columbia",1690,291
1500000US110010099051,110010099051,"Block Group 1, Census Tract 99.05, District of Columbia, District of Columbia",1243,370
1500000US110010099052,110010099052,"Block Group 2, Census Tract 99.05, District of Columbia, District of Columbia",831,260
1500000US110010099053,110010099053,"Block Group 3, Census Tract 99.05, District of Columbia, District of Columbia",721,252
1500000US110010099061,110010099061,"Block Group 1, Census Tract 99.06, District of Columbia, District of Columbia",1521,188
1500000US110010099071,110010099071,"Block Group 1, Census Tract 99.07, District of Columbia, District of Columbia",740,321
1500000US110010099072,110010099072,"Block Group 2, Census Tract 99.07, District of Columbia, District of Columbia",2150,338
1500000US110010101001,110010101001,"Block Group 1, Census Tract 101, District of Columbia, District of Columbia",1901,234
1500000US110010101002,110010101002,"Block Group 2, Census Tract 101, District of Columbia, District of Columbia",723,157
1500000US110010102001,110010102001,"Block Group 1, Census Tract 102, District of Columbia, District of Columbia",1044,236
1500000US110010102002,110010102002,"Block Group 2, Census Tract 102, District of Columbia, District of Columbia",1493,299
1500000US110010103001,110010103001,"Block Group 1, Census Tract 103, District of Columbia, District of Columbia",904,249
1500000US110010103002,110010103002,"Block Group 2, Census Tract 103, District of Columbia, District of Columbia",1312,321
1500000US110010103003,110010103003,"Block Group 3, Census Tract 103, District of Columbia, District of Columbia",1246,302
1500000US110010104001,110010104001,"Block Group 1, Census Tract 104, District of Columbia, District of Columbia",1915,477
1500000US110010104002,110010104002,"Block Group 2, Census Tract 104, District of Columbia, District of Columbia",2559,465
1500000US110010105001,110010105001,"Block Group 1, Census Tract 105, District of Columbia, District of Columbia",1591,354
1500000US110010105002,110010105002,"Block Group 2, Census Tract 105, District of Columbia, District of Columbia",1827,238
1500000US110010106001,110010106001,"Block Group 1, Census Tract 106, District of Columbia, District of Columbia",936,244
1500000US110010106002,110010106002,"Block Group 2, Census Tract 106, District of Columbia, District of Columbia",4028,403
1500000US110010106003,110010106003,"Block Group 3, Census Tract 106, District of Columbia, District of Columbia",819,282
1500000US110010107001,110010107001,"Block Group 1, Census Tract 107, District of Columbia, District of Columbia",822,143
1500000US110010107002,110010107002,"Block Group 2, Census Tract 107, District of Columbia, District of Columbia",999,199
1500000US110010108001,110010108001,"Block Group 1, Census Tract 108, District of Columbia, District of Columbia",1330,255
1500000US110010108002,110010108002,"Block Group 2, Census Tract 108, District of Columbia, District of Columbia",2263,297
1500000US110010108003,110010108003,"Block Group 3, Census Tract 108, District of Columbia, District of Columbia",2696,768
1500000US110010109001,110010109001,"Block Group 1, Census Tract 109, District of Columbia, District of Columbia",2205,600
1500000US110010109002,110010109002,"Block Group 2, Census Tract 109, District of Columbia, District of Columbia",2070,858
1500000US110010110001,110010110001,"Block Group 1, Census Tract 110, District of Columbia, District of Columbia",632,378
1500000US110010110002,110010110002,"Block Group 2, Census Tract 110, District of Columbia, District of Columbia",807,186
1500000US110010110003,110010110003,"Block Group 3, Census Tract 110, District of Columbia, District of Columbia",688,199
1500000US110010110004,110010110004,"Block Group 4, Census Tract 110, District of Columbia, District of Columbia",1425,238
1500000US110010111001,110010111001,"Block Group 1, Census Tract 111, District of Columbia, District of Columbia",1675,407
1500000US110010111002,110010111002,"Block Group 2, Census Tract 111, District of Columbia, District of Columbia",2222,400
1500000US110010111003,110010111003,"Block Group 3, Census Tract 111, District of Columbia, District of Columbia",1593,377
